name,brand,gender,category,size,price,url,img_url,article_no,blob_url
Club Nomade Print Tee,Scotch & Soda,girl,T-SHIRT/LINNEN,10 år,"
399 SEK ",https://kidsbrandstore.se/scotch-soda-club-nomade-print-tee-37092,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_t-shirt-linnen_vit_barnklader_37092-t0gc.jpg,product-entry-id-37092,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37092
Club Nomade Print Tee,Scotch & Soda,girl,T-SHIRT/LINNEN,12 år,"
399 SEK ",https://kidsbrandstore.se/scotch-soda-club-nomade-print-tee-37092,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_t-shirt-linnen_vit_barnklader_37092-t0gc.jpg,product-entry-id-37092,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37092
Club Nomade Print Tee,Scotch & Soda,girl,T-SHIRT/LINNEN,14 år,"
399 SEK ",https://kidsbrandstore.se/scotch-soda-club-nomade-print-tee-37092,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_t-shirt-linnen_vit_barnklader_37092-t0gc.jpg,product-entry-id-37092,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37092
Club Nomade Print Tee,Scotch & Soda,girl,T-SHIRT/LINNEN,16 år,"
399 SEK ",https://kidsbrandstore.se/scotch-soda-club-nomade-print-tee-37092,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/scotch---soda_t-shirt-linnen_vit_barnklader_37092-t0gc.jpg,product-entry-id-37092,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37092
ORIGINAL CN TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,10 år,"
249 SEK ",https://kidsbrandstore.se/tommy-hilfiger-original-cn-tee-ss-37077,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_orange_barnklader_37077-xrlu.jpg,product-entry-id-37077,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37077
ORIGINAL CN TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,12 år,"
249 SEK ",https://kidsbrandstore.se/tommy-hilfiger-original-cn-tee-ss-37077,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_orange_barnklader_37077-xrlu.jpg,product-entry-id-37077,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37077
ORIGINAL CN TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,14 år,"
249 SEK ",https://kidsbrandstore.se/tommy-hilfiger-original-cn-tee-ss-37077,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_orange_barnklader_37077-xrlu.jpg,product-entry-id-37077,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37077
ORIGINAL CN TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,16 år,"
249 SEK ",https://kidsbrandstore.se/tommy-hilfiger-original-cn-tee-ss-37077,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_orange_barnklader_37077-xrlu.jpg,product-entry-id-37077,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37077
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,10 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37075,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_bla_barnklader_37075-glye.jpg,product-entry-id-37075,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37075
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,12 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37075,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_bla_barnklader_37075-glye.jpg,product-entry-id-37075,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37075
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,14 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37075,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_bla_barnklader_37075-glye.jpg,product-entry-id-37075,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37075
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,16 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37075,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_bla_barnklader_37075-glye.jpg,product-entry-id-37075,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37075
LOGO TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,10 år,"
349 SEK ",https://kidsbrandstore.se/tommy-hilfiger-logo-tee-ss-37076,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_gron_barnklader_37076-3kzt.jpg,product-entry-id-37076,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37076
LOGO TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,12 år,"
349 SEK ",https://kidsbrandstore.se/tommy-hilfiger-logo-tee-ss-37076,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_gron_barnklader_37076-3kzt.jpg,product-entry-id-37076,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37076
LOGO TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,14 år,"
349 SEK ",https://kidsbrandstore.se/tommy-hilfiger-logo-tee-ss-37076,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_gron_barnklader_37076-3kzt.jpg,product-entry-id-37076,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37076
LOGO TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,16 år,"
349 SEK ",https://kidsbrandstore.se/tommy-hilfiger-logo-tee-ss-37076,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_gron_barnklader_37076-3kzt.jpg,product-entry-id-37076,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37076
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,10 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37066,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_vit_barnklader_37066-b7zs.jpg,product-entry-id-37066,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37066
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,12 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37066,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_vit_barnklader_37066-b7zs.jpg,product-entry-id-37066,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37066
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,14 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37066,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_vit_barnklader_37066-b7zs.jpg,product-entry-id-37066,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37066
PUFF PRINT TEE S/S,Tommy Hilfiger,girl,T-SHIRT/LINNEN,16 år,"
399 SEK ",https://kidsbrandstore.se/tommy-hilfiger-puff-print-tee-ss-37066,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/tommy-hilfiger_t-shirt-linnen_vit_barnklader_37066-b7zs.jpg,product-entry-id-37066,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37066
WESC T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,134 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-wesc-t-shirt-jr-37088,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37088-j3p3.jpg,product-entry-id-37088,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37088
WESC T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,140 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-wesc-t-shirt-jr-37088,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37088-j3p3.jpg,product-entry-id-37088,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37088
WESC T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,146 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-wesc-t-shirt-jr-37088,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37088-j3p3.jpg,product-entry-id-37088,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37088
WESC T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,152-164,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-wesc-t-shirt-jr-37088,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37088-j3p3.jpg,product-entry-id-37088,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37088
BOX ICON T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,134 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-box-icon-t-shirt-jr-37084,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_vit_barnklader_37084-orfa.jpg,product-entry-id-37084,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37084
BOX ICON T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,140 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-box-icon-t-shirt-jr-37084,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_vit_barnklader_37084-orfa.jpg,product-entry-id-37084,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37084
BOX ICON T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,146 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-box-icon-t-shirt-jr-37084,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_vit_barnklader_37084-orfa.jpg,product-entry-id-37084,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37084
BOX ICON T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,152-164,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-box-icon-t-shirt-jr-37084,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_vit_barnklader_37084-orfa.jpg,product-entry-id-37084,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37084
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,134 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37089,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_rod_barnklader_37089-t4bn.jpg,product-entry-id-37089,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37089
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,140 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37089,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_rod_barnklader_37089-t4bn.jpg,product-entry-id-37089,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37089
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,146 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37089,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_rod_barnklader_37089-t4bn.jpg,product-entry-id-37089,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37089
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,152-164,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37089,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_rod_barnklader_37089-t4bn.jpg,product-entry-id-37089,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37089
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,134 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37090,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37090-cjsu.jpg,product-entry-id-37090,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37090
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,140 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37090,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37090-cjsu.jpg,product-entry-id-37090,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37090
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,146 cm,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37090,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37090-cjsu.jpg,product-entry-id-37090,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37090
OVERLAY T-SHIRT JR,WeSC,girl,T-SHIRT/LINNEN,152-164,"
137 SEK229 SEK ",https://kidsbrandstore.se/wesc-overlay-t-shirt-jr-37090,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/wesc_t-shirt-linnen_svart_barnklader_37090-cjsu.jpg,product-entry-id-37090,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37090
YD Striped T-Shirt,Henri Lloyd,girl,T-SHIRT/LINNEN,8-9 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/henri-lloyd-yd-striped-t-shirt-37070,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/henri-lloyd_t-shirt-linnen_bla_barnklader_37070-e8vb.jpg,product-entry-id-37070,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37070
YD Striped T-Shirt,Henri Lloyd,girl,T-SHIRT/LINNEN,10-11 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/henri-lloyd-yd-striped-t-shirt-37070,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/henri-lloyd_t-shirt-linnen_bla_barnklader_37070-e8vb.jpg,product-entry-id-37070,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37070
YD Striped T-Shirt,Henri Lloyd,girl,T-SHIRT/LINNEN,12-13 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/henri-lloyd-yd-striped-t-shirt-37070,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/henri-lloyd_t-shirt-linnen_bla_barnklader_37070-e8vb.jpg,product-entry-id-37070,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37070
YD Striped T-Shirt,Henri Lloyd,girl,T-SHIRT/LINNEN,14-15 år,"
209 SEK349 SEK ",https://kidsbrandstore.se/henri-lloyd-yd-striped-t-shirt-37070,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/henri-lloyd_t-shirt-linnen_bla_barnklader_37070-e8vb.jpg,product-entry-id-37070,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-37070
JR ORIG T,Peak Performance,girl,T-SHIRT/LINNEN,130 cm,"
299 SEK ",https://kidsbrandstore.se/peak-performance-jr-orig-t-36531,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_gron_barnklader_36531-t9lb.jpg,product-entry-id-36531,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36531
JR ORIG T,Peak Performance,girl,T-SHIRT/LINNEN,140 cm,"
299 SEK ",https://kidsbrandstore.se/peak-performance-jr-orig-t-36531,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_gron_barnklader_36531-t9lb.jpg,product-entry-id-36531,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36531
JR ORIG T,Peak Performance,girl,T-SHIRT/LINNEN,150 cm,"
299 SEK ",https://kidsbrandstore.se/peak-performance-jr-orig-t-36531,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_gron_barnklader_36531-t9lb.jpg,product-entry-id-36531,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36531
JR ORIG T,Peak Performance,girl,T-SHIRT/LINNEN,160 cm,"
299 SEK ",https://kidsbrandstore.se/peak-performance-jr-orig-t-36531,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_gron_barnklader_36531-t9lb.jpg,product-entry-id-36531,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36531
JR ORIG T,Peak Performance,girl,T-SHIRT/LINNEN,170 cm,"
299 SEK ",https://kidsbrandstore.se/peak-performance-jr-orig-t-36531,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_gron_barnklader_36531-t9lb.jpg,product-entry-id-36531,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36531
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,130 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36532,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36532-7ujv.jpg,product-entry-id-36532,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36532
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,140 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36532,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36532-7ujv.jpg,product-entry-id-36532,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36532
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,150 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36532,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36532-7ujv.jpg,product-entry-id-36532,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36532
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,160 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36532,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36532-7ujv.jpg,product-entry-id-36532,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36532
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,170 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36532,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36532-7ujv.jpg,product-entry-id-36532,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36532
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,130 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36518-3xih.jpg,product-entry-id-36518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36518
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,140 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36518-3xih.jpg,product-entry-id-36518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36518
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,150 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36518-3xih.jpg,product-entry-id-36518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36518
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,160 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36518-3xih.jpg,product-entry-id-36518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36518
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,170 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36518,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_bla_barnklader_36518-3xih.jpg,product-entry-id-36518,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36518
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,130 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36512,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_rod_barnklader_36512-bua1.jpg,product-entry-id-36512,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36512
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,140 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36512,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_rod_barnklader_36512-bua1.jpg,product-entry-id-36512,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36512
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,150 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36512,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_rod_barnklader_36512-bua1.jpg,product-entry-id-36512,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36512
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,160 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36512,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_rod_barnklader_36512-bua1.jpg,product-entry-id-36512,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36512
JR ORIGSET,Peak Performance,girl,T-SHIRT/LINNEN,170 cm,"
349 SEK ",https://kidsbrandstore.se/peak-performance-jr-origset-36512,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/peak-performance_t-shirt-linnen_rod_barnklader_36512-bua1.jpg,product-entry-id-36512,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-36512
MONOGRAM MOCK NECK SLIM TEE,Calvin Klein,girl,T-SHIRT/LINNEN,10 år,"
449 SEK ",https://kidsbrandstore.se/calvin-klein-monogram-mock-neck-slim-tee-35849,https://d1zubn5gsgrqpe.cloudfront.net/images/product/thumb/calvin-klein_t-shirt-linnen_vit_barnklader_35849-so1o.jpg,product-entry-id-35849,https://storage.googleapis.com/urbankiddo/kidsbrandstore/product-entry-id-35849
